,banco,fecha,texto,src,rt,fav,palabras,country,type,place,desde,sigue_a,lo_siguen
1598,hsbc,2020-10-16 21:42:44,"HSBC_MX pésimo servicio en todaaaaassss las sucursales, ejecutivos groseros, parece que te hacen un favor. Y cuando les preguntas cuál es la dinámica de atención solo te dicen fórmate dos horas !!!!",Twitter for iPhone,0,0,"ejecutivo,sucursal,servicio,servicio",,,,2019-05-13 02:45:14,218,50
1599,hsbc,2020-10-16 21:42:01,"victormdzmtz Hola Victor, compartenos por Mensaje Directo la imagen con el mensaje que recibiste y el número del cual lo envían.^CO",Sprinklr,0,0,,,,,2014-07-14 09:46:34,22,218560
1600,scotiabank,2020-10-18 06:55:33,Llaman. Dicen que trabajan para Scotiabank. Preguntan si el receptor reconoce una compra en Amazon. Entonces piden datos. Luego vacían la cuenta de la víctima https://t.co/DQNb5huduL https://t.co/VFQlGMdl2U,Twitter for Android,120,0,cuenta,,,,2012-10-26 04:17:15,53,8
1601,scotiabank,2020-10-18 06:45:58,"Veo que hay gente que sí ha caído. La captación de datos de un gran número de usuarios, y no de casos aislados, indica que hay un esfuerzo muy coordinado detrás. La información sólo puede proceder de ScotiabankMX. ¿Ya estará investigando la CondusefMX?  https://t.co/OwFTxXxhFl",Twitter for Android,0,0,,,,,2008-11-01 19:53:25,1618,1037
1602,scotiabank,2020-10-18 06:44:00,"Covid-19. Con llamada falsa de Scotiabank, le robaron 557 mil pesos. El imparable fraude https://t.co/A80kitE1a8",Twitter for Android,4,0,"llamada,fraude,roba",,,,2014-01-30 02:57:35,1147,585
1603,scotiabank,2020-10-18 06:35:43,"Con llamada falsa, roban a clienta de Scotiabank 557 mil pesos https://t.co/clRd0o4RzB",WordPress.com,0,0,"llamada,roba",,,,2017-10-14 04:05:45,12,295
1604,scotiabank,2020-10-18 06:33:36,"Clienta de Scotiabank estafada por teléfono, pierde 557 mil pesos - https://t.co/BqxTEwTuFM  Toluca Metepec EdoMex  Mexico CDMX https://t.co/zRsg6n0m3D",Twitter for Android,1,0,,,,,2012-11-19 02:22:42,42,163
1607,scotiabank,2020-10-18 06:10:53,“No fue posible la recuperación”. Clienta de Scotiabank pierde sus ahorros por un fraude telefónico https://t.co/1Gp9jAtgPk,Twitter Web App,0,0,fraude,,,,2009-09-12 08:46:25,4297,4393
1608,scotiabank,2020-10-18 06:05:09,¡MUCHO CUIDADO! Ratas en llamadas telefónicas 🤬🤬🤬 https://t.co/d4rca64AAI,Twitter for iPhone,29,0,llamada,,,,2010-01-22 23:00:20,437,291
1609,scotiabank,2020-10-18 05:38:49,“No fue posible la recuperación”. Clienta de Scotiabank pierde sus ahorros por un fraude telefónico  https://t.co/DQNb5hcCDd https://t.co/v4tksh7YNv,Twitter for Android,25,0,fraude,,,,2016-03-20 23:43:35,772,226
1613,scotiabank,2020-10-18 05:21:03,“No fue posible la recuperación”. Clienta de Scotiabank pierde sus ahorros por un fraude telefónico  https://t.co/DQNb5huduL https://t.co/KLQcoPvDZQ,Twitter for iPhone,26,0,fraude,,,,2016-09-23 02:41:36,306,217
1614,scotiabank,2020-10-18 05:19:08,Cuentahabiente recibe llamada falsa de Scotiabank y le roban 557 mil pesos https://t.co/5Q8SWBHbAH https://t.co/HGglbxj0pw,Twitter for Android,10,0,"llamada,roba",,,,2012-08-23 05:38:33,184,54
1619,scotiabank,2020-10-18 04:57:52,"Asesora de Call Center Scotiabank 6 horas - Q, Lima - https://t.co/9ePU4EgUQC",jobsperu,0,0,,,,,2015-02-11 14:43:22,115,1196
1620,scotiabank,2020-10-18 04:56:03,Si eres cliente de Banco CUSCATLAN SV (antes Scotiabank) informa a tus contactos en el exterior las nuevas indicaciones que deben brindar para enviarte transferencias internacionales. Más información https://t.co/yMMPyMVhjG https://t.co/i8eIOvEfAO,Twitter for iPhone,10,0,"cliente,transferencia",,,,2011-05-02 04:57:41,260,100
1622,scotiabank,2020-10-18 04:54:50,"Con llamada falsa, roban a clienta de Scotiabank 557 mil pesos https://t.co/ryC5eAaS3h",Twitter for Android,0,0,"llamada,roba",,,,2020-04-26 00:02:36,1369,142
1636,scotiabank,2020-10-18 04:34:32,"Covid-19. Con llamada falsa de Scotiabank, le robaron 557 mil pesos. El imparable fraude.  https://t.co/OxQZX51K7a",Twitter for Android,53,0,"llamada,fraude,roba",,,,2020-05-10 00:12:42,3705,2349
1642,scotiabank,2020-10-18 04:31:01,"ABPanama Señores tal vez la banca no tenga la intención de ser juega vivo pero muchos bancos si lo están haciendo con procedimientos que se inventan multan, intereses pagos etc. Por muestra un botón scotiabank_pa nos hizo pasar por la peor situación tratando de. Cobrarnos de más porque",Twitter for Android,0,0,"tc,banco,interes,pago",,,,2010-12-17 21:28:05,407,126
1647,scotiabank,2020-10-18 04:25:33,“No fue posible la recuperación”. Clienta de Scotiabank pierde sus ahorros por un fraude telefónico https://t.co/DQNb5hcCDd https://t.co/j0tQtpRAIY,Twitter Web App,36,0,fraude,,,,2014-06-06 00:45:27,257,66
1656,scotiabank,2020-10-18 04:14:37,Cuentahabiente recibe llamada falsa de Scotiabank y le roban 557 mil pesos https://t.co/5Q8SWBYMsf https://t.co/oMyGzaZhU9,Twitter Web App,2,0,"llamada,roba",,,,2014-10-24 14:10:33,65,21
1658,scotiabank,2020-10-18 04:03:21,OJO CON SCOTIABANK parece que a sus sistemas les duo COVID. No funcionan.,Twitter for Android,0,0,,,,,2013-03-01 00:13:26,313,25
1666,scotiabank,2020-10-18 03:32:34,Les juro que no hay cosa más inservible que la “atención al cliente” que da Scotiabank.,Twitter for iPhone,0,1,cliente,,,,2010-02-05 18:57:05,139,199
1670,scotiabank,2020-10-18 03:25:36,"Con llamada falsa, roban a clienta de Scotiabank 557 mil pesos. https://t.co/Yr8XPP23oh",WordPress.com,0,0,"llamada,roba",,,,2015-09-12 22:39:35,257,1735
1671,scotiabank,2020-10-18 03:25:35,"Con llamada falsa, roban a clienta de Scotiabank 557 mil pesos. https://t.co/mSybhFIGMW",WordPress.com,0,0,"llamada,roba",,,,2012-10-27 22:29:17,747,763
1672,scotiabank,2020-10-18 03:25:33,"Con llamada falsa, roban a clienta de Scotiabank 557 mil pesos. https://t.co/Wx5SmW2IOD",WordPress.com,0,0,"llamada,roba",,,,2012-04-30 20:18:41,5812,7632
1673,scotiabank,2020-10-18 03:25:14,"ScotiaBank Inverlat, Comercial y Promocional https://t.co/ZoS6C6u0zj a través de YouTube",Twitter Web App,0,0,,,,,2019-01-25 15:18:49,152,157
1674,scotiabank,2020-10-18 03:24:28,Comercial Banco Scotiabank Sud Americano Chile 2002 https://t.co/wyLLG4dkQe a través de YouTube,Twitter Web App,0,0,,,,,2019-01-25 15:18:49,152,157
1675,scotiabank,2020-10-18 03:23:34,SCOTIABANK https://t.co/D9pHqM83ou a través de YouTube,Twitter Web App,0,0,,,,,2019-01-25 15:18:49,152,157
1679,scotiabank,2020-10-18 03:11:36,"Webmaster: Víctor López Guzmán. “Si la información divulgada es útil: DONE a las siguientes cuentas: Scotiabank del Perú. Cuenta en dólares 501-0130050 / CCI 009-657-215010130050-88 Scotiabank del Perú, Cuenta en soles 501-0130028 / CCI 009-657-205010130028-86 /Mi agradecimiento”",Twitter Web App,0,0,cuenta,,,,2010-09-28 14:33:26,42,142
1681,scotiabank,2020-10-18 03:05:05,"Con llamada falsa de Scotiabank le roban 557 mil pesos del banco  Karina Mungarro, una usuaria de Scotiabank recibió varias llamadas telefónicas del número 5557281900, número del Centro de Atención a Clientes del banco.  https://t.co/Oia4SebYIG https://t.co/guT9LG3Cqr",Twitter for Android,0,0,"llamada,banco,roba",,,,2016-07-15 21:56:23,101,4
1684,scotiabank,2020-10-18 02:53:39,Ojo con esto 👇🏾 https://t.co/XSJp8Vs3AY,Twitter for Android,0,0,,,,,2010-03-07 03:31:28,425,883
1685,scotiabank,2020-10-18 02:44:03,"Con llamada falsa, roban a clienta de Scotiabank 557 mil pesos: El banco no reconoce la queja https://t.co/buMq43UXVE https://t.co/zXPerE9LGS",dlvr.it,0,0,"llamada,banco,queja,roba",,,,2011-01-08 00:48:30,260,499
1688,scotiabank,2020-10-18 02:29:28,VMOSN Ya me pasó 3 veces con Santander y una con Scotiabank...,Twitter for Android,0,0,,,,,2010-02-10 00:43:36,1442,196
1693,scotiabank,2020-10-18 02:13:09,Scotiabank_CL Muchas gracias y les agradezco su pronta respuesta. Saludos cordiales.,Twitter for Android,0,0,respuesta,,,,2012-03-20 20:42:35,176,61
1697,scotiabank,2020-10-18 01:41:21,Scotiabank_CL estimados: se puede cobrar un vale vista con carnet vencido?,Twitter for iPhone,0,0,,,,,2010-01-26 22:17:51,1726,543
1698,scotiabank,2020-10-18 01:40:51,"Scotiabank_CL estimados, se puede cobrar un vale vista con carnet vencido? Agradezco su respuesta",Twitter for iPhone,0,0,respuesta,,,,2010-01-26 22:17:51,1726,543
1700,scotiabank,2020-10-18 01:34:36,"Con llamada falsa, roban a clienta de Scotiabank 557 mil pesos https://t.co/F8HGFpVYwm",Twitter Web App,1,1,"llamada,roba",,,,2011-05-25 05:03:19,114,20
1703,scotiabank,2020-10-18 01:30:02,"Con llamada falsa, roban a clienta de Scotiabank 557 mil pesos: El banco no reconoce la queja https://t.co/89LqkZ4BAb https://t.co/YkeAO883je",dlvr.it,0,0,"llamada,banco,queja,roba",EC,city,"Quito, Ecuador",2011-10-19 14:20:32,4974,5549
1704,scotiabank,2020-10-18 01:28:46,Chale tengo problemas con American Express y con Scotiabank y sus servicios telefónicos son una burla. Nada recomendados.,Twitter Web App,35,0,"servicio,servicio",,,,2020-06-23 02:08:46,27,1
1706,scotiabank,2020-10-18 01:15:02,"Con llamada falsa, roban a clienta de Scotiabank 557 mil pesos: El banco no reconoce la queja",dlvr.it,0,0,"llamada,banco,queja,roba",,,,2012-11-01 12:31:26,144,1233
1708,scotiabank,2020-10-18 01:02:46,"Scotiabank_CL Mi ejecutivo dice que ya no aplica, me pueden orientar",Twitter for iPhone,0,0,ejecutivo,,,,2009-05-08 02:31:29,423,119
1709,scotiabank,2020-10-18 01:02:11,"Con llamada falsa de Scotiabank, le robaron 557 mil pesos: el imparable fraude de pandemia https://t.co/8n7FKHuMRb a través de El_Universal_Mx",Twitter Web App,0,0,"llamada,pandemia,fraude,roba",,,,2015-08-11 17:29:05,23,20
1710,scotiabank,2020-10-18 00:55:32,"Con llamada falsa, roban a clienta de Scotiabank 557 mil pesos: El banco no reconoce la queja https://t.co/zuDW2LA0zJ https://t.co/kw0SEhqktk",dlvr.it,0,0,"llamada,banco,queja,roba",,,,2016-03-04 07:28:00,15,67
1711,scotiabank,2020-10-18 00:47:07,“No fue posible la recuperación”. Clienta de Scotiabank pierde sus ahorros por un fraude telefónico https://t.co/DQNb5huduL https://t.co/cbpQGOOkDe,Twitter for Android,20,0,fraude,,,,2017-01-15 05:12:17,137,42
1716,scotiabank,2020-10-18 00:03:43,HectorMSosaC SinEmbargoMX scotiabank Si utilizo mi sentido comun por que yo soy la unica persona que lo puedo cambiar o mantener o llamar o ir en persona al banco pero como digo el diablo les da muchas ideas a esa gente .,Twitter for Android,0,0,"banco,cambia",,,,2012-03-15 22:24:31,1343,592
1719,scotiabank,2020-10-17 23:41:19,"furbina365 SinEmbargoMX scotiabank Hay muchos métodos para obtener información, uno es hacer que te llegue el codigo de cambio de contraseña del bancanet, tu me lo des con una mentira y te cambio la contraseña asi ya puedo entrar y transferir todo desde ahi a mi cuenta",Twitter for Android,0,1,"cuenta,cambio",,,,2018-02-05 06:45:13,61,12
1720,scotiabank,2020-10-17 23:41:15,Clienta de Scotiabank pierde todos sus ahorros por fraude telefónico https://t.co/Dl8W0r3iii,WordPress.com,0,0,fraude,,,,2011-07-26 23:47:42,2441,1458
1721,scotiabank,2020-10-17 23:34:56,"Con llamada falsa de Scotiabank, le robaron 557 mil pesos: el imparable fraude de pandemia https://t.co/RojMn19T8U a través de El_Universal_Mx",Twitter Web App,0,0,"llamada,pandemia,fraude,roba",,,,2010-01-17 18:42:35,4519,3674
1725,scotiabank,2020-10-17 23:18:54,HectorMSosaC SinEmbargoMX scotiabank En ese caso tienes razon pero un banco nunca te pide tus datos menos tu contraseña al menos que tu hables al banco o vayas en persona a retirar dinero pero en fin la maldad esta muy grande .,Twitter for Android,0,0,"banco,dinero",,,,2012-03-15 22:24:31,1343,592
1733,scotiabank,2020-10-17 23:03:36,"Con llamada falsa, roban a clienta de scotiabank 557 mil pesos.  📢 En tiempos difíciles tome medidas extremas de cuidado, en el prevenir esta la solución.   https://t.co/3icusAwPYc",Twitter for Android,1,0,"llamada,roba",,,,2015-03-24 15:59:22,1398,2075
1736,scotiabank,2020-10-17 22:55:11,"Necesito vuestra ayuda: En febrero de este año, mientras mi mamá se encontraban en el extranjero, desde chile pidieron unos avances desde su tarjeta Scotiabank_CL (la que ni siquiera estaba activada) por 17 millones. Esa plata no la lograron sacar afortunadamente.",Twitter for iPhone,20,0,tarjeta,,,,2009-02-05 01:32:44,2388,2915
1740,scotiabank,2020-10-17 22:45:30,"furbina365 SinEmbargoMX scotiabank Pues ella les dio sus datos bancarios, ella es responsable. Mi consejo es siempre paga con tu TC y cuando no la uses bloqueala y tu TD no la uses para nada, solo para pagar la de TC.  En caso que te clonen tu TC tienen un tope de deuda y no pierdes todos tus ahorros.",Twitter for Android,0,1,,,,,2018-02-05 06:45:13,61,12
1742,scotiabank,2020-10-17 22:43:02,Alguien con esta bronca?  https://t.co/q6jnEc08kN,Twitter for Android,0,0,,,,,2010-05-24 01:48:54,269,55
1745,scotiabank,2020-10-17 22:30:13,"eduxmonge Intelectiva (dueños de KFC), Credomatic, Tigo, Scotiabank...unas culturas de trabajo espantosas y un servicio de mierda que solo en puntos específicos usted topa con gente que si quiere hacer su trabajo pero en otros puede ser espantoso y hacerlo a uno querer no volver",Twitter Web App,0,0,"servicio,puntos,servicio",,,,2012-09-08 23:38:05,299,153
1749,scotiabank,2020-10-17 22:11:28,"Este año, decidimos innovar incorporando varios cursos de data science y machine learning en los posgrados y maestrías de um_umpe. Acá, Juan Ignacio Noguez dando su curso de ML. Juan Ignacio trabaja con datos en Scotiabank y está liderando varios cursos nuevos en la UM. 👏👏👏 https://t.co/yQhr2qN0Vm",Twitter Web App,0,12,,,,,2019-10-11 19:24:35,1030,934
1753,scotiabank,2020-10-17 22:08:13,SinEmbargoMX La rego gacho por aca no te llaman te mandan un texto o un e - mail preguntando si tu hicistes esa compra y no te preguntan por tus datos al menos que tu llames pero scotiabank deve tener un seguro para el cliente en estos casos ?,Twitter for Android,0,0,"cliente,seguro",,,,2012-03-15 22:24:31,1343,592
1762,scotiabank,2020-10-17 22:00:00,"ZONANacional | ¡Mucho ojo! Consultado sobre el tema, el banco descartó cualquier hackeo a sus sistemas y actualmente se encuentra en la revisión de varios casos 🚨👇  https://t.co/IHIVpJ2IzA",TweetDeck,0,2,banco,,,,2010-08-09 02:58:31,1045,55549
1773,scotiabank,2020-10-17 21:54:32,"Con llamada falsa, roban a clienta de Scotiabank 557 mil pesos: El banco no reconoce la queja https://t.co/ZBVJPvNCgS",dlvr.it,0,0,"llamada,banco,queja,roba",,,,2009-10-27 16:47:57,214,170
1774,scotiabank,2020-10-17 21:52:03,"Con llamada falsa de Scotiabank, le robaron 557 mil pesos: el imparable fraude de pandemia https://t.co/xCLOP018al via El_Universal_Mx",Twitter for Android,5,0,"llamada,pandemia,fraude,roba",,,,2020-06-23 13:23:06,82,82
1775,scotiabank,2020-10-17 21:46:02,"Con llamada falsa, roban a clienta de Scotiabank 557 mil pesos: El banco no reconoce la queja https://t.co/B1MFudp2dC https://t.co/oibmjLFXgL",dlvr.it,0,0,"llamada,banco,queja,roba",,,,2016-04-22 02:24:20,401,199
1778,scotiabank,2020-10-17 21:40:39,Scotiabank_CL buenas tardes. Solicito favor que por email me remitan el certificado de liquidación según ley 21236. Gracias,Twitter for Android,0,0,,,,,2012-10-06 19:08:58,94,11
1779,scotiabank,2020-10-17 21:38:05,"Con llamada falsa, roban a clienta de Scotiabank 557 mil pesos: El banco no reconoce la queja https://t.co/yAODCNb2Tc https://t.co/btTxKkMdyU",dlvr.it,0,0,"llamada,banco,queja,roba",,,,2017-04-26 20:51:48,267,72
1790,scotiabank,2020-10-17 21:17:25,“No fue posible la recuperación”. Clienta de Scotiabank pierde sus ahorros por un fraude telefónico https://t.co/fJpgeFjuxk,Twitter Web App,1,0,fraude,,,,2011-06-01 15:38:16,2309,2652
1807,scotiabank,2020-10-17 20:50:46,"Con llamada falsa, roban a clienta de Scotiabank 557 mil pesos: El banco no reconoce la queja - https://t.co/VIDN08rqNa https://t.co/7CphoZbK8T",Twitter for Android,1,0,"llamada,banco,queja,roba",,,,2017-04-18 18:37:21,1906,420
1814,scotiabank,2020-10-17 20:44:05,"Con llamada falsa de Scotiabank, le robaron 557 mil pesos: el imparable fraude de pandemia via El Universal https://t.co/M0GJglU7Jf",Twitter for Android,0,0,"llamada,pandemia,fraude,roba",,,,2011-03-16 13:32:24,2775,2303
1836,scotiabank,2020-10-17 20:28:43,"Scotiabank_CL Vale, gracias !",Twitter for iPhone,0,0,,,,,2011-07-25 03:48:16,820,300
1838,scotiabank,2020-10-17 20:26:33,"FrancoOrtizN Franco, se trata de una situación puntual. Para solucionarla te recomendamos ir a sucursal o comunicarte con tu ejecutivo para que puedan solicionarlo",TweetDeck,0,1,"ejecutivo,sucursal",,,,2013-08-28 15:18:33,7324,21688
1841,scotiabank,2020-10-17 20:17:00,Scotiabank_CL Y como hago esto? https://t.co/U6nbyCzE1m,Twitter for iPhone,0,0,,,,,2011-07-25 03:48:16,820,300
1843,scotiabank,2020-10-17 20:15:43,"FrancoOrtizN Hola Francom, no es necesario, solo sigue los pasos que indica la app y podrás activar tu keypass",TweetDeck,0,0,app,,,,2013-08-28 15:18:33,7324,21688
1844,scotiabank,2020-10-17 20:11:53,"Scotiabank_CL para activar keypass, debo acudir a la sucursal ?",Twitter for iPhone,0,0,sucursal,,,,2011-07-25 03:48:16,820,300
1848,scotiabank,2020-10-17 20:00:09,💥  Capacítate con la conferencia:  “SCOTIABANK CONOCE NUESTROS BENEFICIOS”  En el enlace en el perfil puedes conectarte.  proyectosenpanama ventadeapartamentospanama interespreferencial apartamentospanama realestatepanama bienesraicespanama panama panamacity https://t.co/aEYSXResb6,Hootsuite Inc.,0,0,interes,,,,2020-07-10 22:21:34,42,48
1849,scotiabank,2020-10-17 20:00:00,Cliente de Scotiabank denuncia robo de 557 mil pesos por fraude telefónico https://t.co/QAA3TCWZLD https://t.co/NHRWsTg3Og,TweetDeck,0,0,"fraude,robo",,,,2012-01-09 19:16:05,2572,42151
1852,scotiabank,2020-10-17 19:58:09,"rosariorellanac Hola Rosario, efectivamente se trata de un corre fraude. Ya tenemos conocimiento de éste y estamos trabajando en la situación. Recuerda de Scotiabank no te enviará ningún correo con links o que pida tus claves",TweetDeck,0,1,fraude,,,,2013-08-28 15:18:33,7324,21688
1853,scotiabank,2020-10-17 19:56:25,Scotiabank_CL yo no tengo cuenta con ustedes! 👁 https://t.co/BiYR1m0bR6,Twitter for iPhone,0,0,cuenta,CL,city,"Putaendo, Chile",2013-09-22 16:00:16,552,265
1854,scotiabank,2020-10-17 19:55:35,Scotiabank_CL esto es estafa cierto? https://t.co/VpoMs1rGP0,Twitter for iPhone,0,0,,CL,city,"Putaendo, Chile",2013-09-22 16:00:16,552,265
1890,scotiabank,2020-10-17 19:12:47,"LinaGarciaSi Yo sólo conozco el Parque de Usaquén, Hacienda Santa Barbara y el edificio Scotiabank porque ahí está o estaba la embajada de 🇨🇦",Twitter for iPhone,0,1,,CA,city,"Longueuil, Québec",2010-04-14 00:13:56,1817,230
1894,scotiabank,2020-10-17 19:08:17,"Con llamada falsa de Scotiabank, le robaron 557 mil pesos: el imparable fraude de pandemia https://t.co/EEEi0NL3bJ vía El_Universal_Mx",Twitter for iPhone,0,0,"llamada,pandemia,fraude,roba",,,,2011-04-04 06:14:48,497,71
