,banco,fecha,texto,src,rt,fav,country,type,place,desde,sigue_a,lo_siguen
1306,citibanamex,14/10/2020 22:54,"Y siguen colgándome el teléfono, me regresan a Banxico, no me dan respuesta Citibanamex Audcitibanamex ContactoCitibmx  alguien que quiera hacer su trabajo!!!??",Twitter for iPhone,0,0,,,,07/10/2014 02:30,9,1
1307,citibanamex,14/10/2020 22:50,"Ya bloquearon mi teléfono, Citibanamex  ahora ya no me contesta nadie!!!",Twitter for iPhone,0,0,,,,07/10/2014 02:30,9,1
1308,citibanamex,14/10/2020 22:49,Oye Citibanamex ContactoCitibmx  alguna línea que no te cuelgue? Piden que trámite se haga por teléfono y en el teléfono te cortan y no se puede nada.   De que forma se puede hablar con un ejecutivo?  Ninguna opción funciona todas cuelgan. https://t.co/vwcfTCFeQT,Twitter for iPhone,0,1,,,,02/10/2009 03:43,488,179
1309,citibanamex,14/10/2020 22:49,"Citibanamex Audcitibanamex  llevo dos horas, tres llamadas al 5512263639 y ya le mandaron a marcar directo a Banxico y nadie me da respuesta por una transferencia realizada en la aplicación... quien me da respuesta????",Twitter for iPhone,0,0,,,,07/10/2014 02:30,9,1
1311,citibanamex,14/10/2020 22:41,No voy a poner en riesgo mi salud ni la de mis seres queridos. ¿Cómo es posible que una institución como Citibanamex no pueda tener soluciones de pago en línea? O ¿puedan reactivar una cuenta que ellos cerraron sin hacerte ir?,Twitter Web App,0,1,,,,06/05/2009 19:30,1727,1410
1313,citibanamex,14/10/2020 22:37,"Desde hace una semana está cerrado Citibanamex en Piedras Negras, habría brote de COVID-19 entre empleados  https://t.co/BbgJWXmqJq https://t.co/AuCfIlrALB",Twitter Web App,0,0,,,,14/10/2010 23:15,23,19562
1314,citibanamex,14/10/2020 22:36,Irvingchach Lamentamos estos inconvenientes ¿Te gustaría dejarnos algún comentario o sugerencia para Citibanamex? Por favor indícanos los siguientes datos a nuestra dirección de correo electrónico contactocitibanamexciti.com,Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1315,citibanamex,14/10/2020 22:29,mentirasmexico Citibanamex Que elenco va estar ???? Paola gomez estara ???,Twitter for Android,0,0,,,,19/06/2016 06:33,221,25
1316,citibanamex,14/10/2020 22:28,"Elenco de lujo, los mejores éxitos de los 80 y 11 años en cartelera, son las razones para ver MentirasMultiestelar por streaming.  Compra tus accesos aquí: https://t.co/bD8PLz3eat y nos vemos este 7 de noviembre.   Citibanamex, ExperienciasCitibanamex 🎤🌟 https://t.co/T0YNZRGFKe",Twitter for Android,7,0,,,,19/06/2016 06:33,221,25
1317,citibanamex,14/10/2020 22:26,AleexZv Hola. Lamentamos los inconvenientes que puedas presentar. ¿Te gustaría dejarnos algún comentario o sugerencia para Citibanamex? Por favor indícanos los siguientes datos a nuestra dirección de correo electrónico contactocitibanamexciti.com,Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1319,citibanamex,14/10/2020 22:18,"Panda_Diaz Hola, Luis. Si te refieres al de citibanamex  el código SWIFT y nombre completo de Citibanamex,  - Código SWIFT: BNMXMXMM - Nombre: Banco Nacional de México SA si quieres adquirir el código de otro país y banco",Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1320,citibanamex,14/10/2020 22:18,Citibanamex tu servicio de atención a clientes es una porquería,Twitter for iPhone,0,4,,,,15/06/2020 14:48,129,61
1321,citibanamex,14/10/2020 22:17,"slzrms Citibanamex A mi me marcan diario para ofrecerme el mismo servicio, ¿que no pueden poner en su CRM que no me interesa? Esto es acoso.",Twitter for Android,0,2,,,,07/05/2011 18:10,296,317
1323,citibanamex,14/10/2020 21:58,"MarthaFigueroax HugoAMaldonado Citibanamex Lamento decirle que lo que usted busca, no existe en este país 😬",Twitter for iPhone,0,0,,,,21/04/2009 05:00,894,116
1324,citibanamex,14/10/2020 21:51,"aguiljo Buenas tardes un placer saludarte, te ofrecemos una disculpa por esta situación, ¿En el portal Citibanamex&gt; donde esta mi tarjeta te permite seleccionar una nueva entrega? Seguimos a tus órdenes.-BV",Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1326,citibanamex,14/10/2020 21:40,6 personas diferentes para cancelar una tarjeta... Qué inútiles e ineficientes Citibanamex Cada vez los detesto más,Twitter for Android,0,0,,,,23/05/2010 04:01,179,180
1327,citibanamex,14/10/2020 21:35,"Si eres de los que se han sentido irritado o ansioso durante el encierro, Parma Aragón, psicóloga de miseleccionmx, tiene unos tips importantes para ti. DeLaCanchaALaCasa CadaPasoCuenta https://t.co/SxydIlTKfa",Twitter Media Studio,1,4,,,,24/11/2009 21:17,15,398943
1328,citibanamex,14/10/2020 21:29,eliza_paris Te invitamos  consultar la siguiente página del portal Citibanamex en donde se te comparte información que debes tener presente para evitar ser victima de algún tipo de fraude.  •https://t.co/wRl3eOkhzq,Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1329,citibanamex,14/10/2020 21:29,"eliza_paris Buenas tardes Elizabeth, la evidencia que nos compartes no corresponde a Citibanamex. Nuestra prioridad es la seguridad de nuestros Clientes, te recordamos que Citibanamex nunca",Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1330,citibanamex,14/10/2020 21:26,"Me hicieron cargos no reconocidos a mi tarjeta de Citibanamex y ni una sucursal, ni el teléfono ni la aplicación puede atenderme... ¿Qué hago con eso, banco?",Twitter Web App,0,0,,,,08/07/2010 05:37,90,40
1331,citibanamex,14/10/2020 21:25,cozaya Citibanamex El peor banco de México...,Twitter for iPhone,0,0,,,,09/12/2010 04:14,703,861
1332,citibanamex,14/10/2020 21:24,Citibanamex Una hora en DM esperando respuesta... por teléfono sugieren usar otros medios de contacto... 😔,Twitter for iPhone,1,0,,,,09/12/2010 04:14,703,861
1336,citibanamex,14/10/2020 21:08,"No saben que ""gran"" momento pase cuando yo bien confiado voy a comer, creyendo que mi dinero estaba intacto en mi tarjeta debido a que no lo he usado y a Citibanamex se le ocurrio jalarme dinero sólo porqué sí, sin ningún sólo motivo.",Twitter for Android,1,0,,,,31/03/2014 20:16,4989,4268
1338,citibanamex,14/10/2020 21:04,De nuevo Citibanamex no tengo sesión activa y estoy hablando por teléfono. Alguien me puede atender?,Twitter for iPhone,0,2,,,,07/04/2009 15:00,838,17956
1339,citibanamex,14/10/2020 21:03,"MarthaFigueroax Citibanamex Ármate de paciencia, yo tengo un mes tratando de cancelar mi servicio Telmex porque me cobran pero no tengo internet. :(   y no tengo linea para comunicarme.",Twitter Web App,0,0,,,,25/04/2013 16:33,70,23
1340,citibanamex,14/10/2020 21:00,"Citibanamex por qué no está él gerente de la sucursal? Estoy desde las 3 y necesito hacer un retiro sin tarjeta y me informan que solo él lo puede autorizar pero, no está y que ya van a cerrar cajas y posiblemente no me puedan atender.",Twitter for Android,0,0,,,,21/02/2011 18:31,1594,289
1343,citibanamex,14/10/2020 20:54,vaniadelbien Comunícate con tu número de cliente o los 16 dígitos de la Tarjeta Citibanamex así como tu Número Secreto de Audiomático. Al 55 1226 2639 CDMX,Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1344,citibanamex,14/10/2020 20:49,No pongas condiciones… Anticipa tu compra para ver MentirasMultiestelar Streaming ¡Porque estará de pelos!   Entra aquí: https://t.co/bD8PLz3eat  y adquiere tus accesos.   Citibanamex ExperienciasCitibanamex https://t.co/vWqRHeMlDu,Twitter for Android,1,0,,,,04/09/2012 17:19,707,1058
1345,citibanamex,14/10/2020 20:49,"Estamos seguros que después de ver TOCTOC Streaming no dejarás de reír, por horas, días o semanas. Compra tus accesos aquí: https://t.co/2XDBMRwueI  😂😂😂  Citibanamex ExperienciasCitibanamex. https://t.co/ZaE3HLwDtk",Twitter for Android,1,0,,,,23/07/2018 15:28,746,830
1346,citibanamex,14/10/2020 20:47,"elllorch Tus comentarios son importantes para nosotros, si deseas dejar algún comentario para Citibanamex, te pedimos escribirnos a : QueremosEscuchartecitibanamex.com. Quedamos a tus órdenes. –PM",Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1347,citibanamex,14/10/2020 20:46,"Oye Citibanamex , ustedes mandan estos mensajes?  ContactoCitibmx https://t.co/v9YjWvOCZl",Twitter for Android,0,0,,,,21/11/2019 16:14,347,84
1348,citibanamex,14/10/2020 20:43,"h_yeomans Citibanamex Es uno de los servicios que se la pasaban chingue y chingue que agarrara antes de que registrara mi número para que no me llamaran, no llegué a suponer que sería imposible obtenerlo, básicamente es cuando ellos quieran",Twitter for Android,0,0,,,,20/11/2008 19:51,396,389
1349,citibanamex,14/10/2020 20:41,"Elver78174138 AgusGnds ElBicho007 miseleccionmx Citibanamex Ni jugamos con esos equipitos, jugamos contra equipos centroamericanos y USA. Ni quiero eso, quiero jugar contra mejores equipos. Y hasta asi Colombia tiene un récord inferior frente a México, que vergüenza. Sigue llorando",Twitter for Android,0,0,,,,27/11/2019 18:38,28,13
1351,citibanamex,14/10/2020 20:38,noracoy Citibanamex ContactoCitibmx Entra con tu contraseña tecleada.,Twitter for iPhone,0,1,MX,city,"Monterrey, Nuevo León",19/08/2009 17:47,609,378
1353,citibanamex,14/10/2020 20:34,"Wolfmother dará show digital el 8 de noviembre $275, con Citibanamex $192, esta fue la reseña de su último concierto https://t.co/se3p37QgmQ https://t.co/TGADGEGfus",Twitter for Android,2,0,,,,03/08/2011 04:53,20,78
1356,citibanamex,14/10/2020 20:32,Oye Citibanamex no se te ocurrio que si te estoy marcando es porque no puedo ir a la sucursal a hacer el tramite o porque la unica sucursal que me queda cerca permanece cerrada y me manda a hablar por télefono????,Twitter for Android,0,1,,,,29/07/2011 13:54,230,168
1357,citibanamex,14/10/2020 20:29,"gus29k Te invitamos a que ingreses a la liga del Portal Citibanamex &gt;Donde esta mi tarjeta y consultes el nombre del producto en camino, o bien si ya cuentas con los 1000 Puntos Premia el envío se realiza de manera automática al domicilio registrado.",Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1358,citibanamex,14/10/2020 20:24,"Citibanamex pésimo servicio para reportar cargos no reconocidos, cada vez que llamo me cuelgan y no atienden, ya llevo varios intentos y eso pasa cada vez que hay un cargo indebido. CondusefMX",Twitter Web App,0,0,,,,06/04/2009 05:45,685,233
1360,citibanamex,14/10/2020 20:18,Citibanamex se hace el cargo y colgó https://t.co/zhV5GbFWzp,Twitter for iPhone,0,0,,,,28/11/2009 06:50,533,162
1362,citibanamex,14/10/2020 20:18,"Citibanamex me acabo de marcar de este número, diciendo que era llamada de seguridad y que se iba a hacer un cargo por 450 pesos que tenían retenido, pedí información y me dijeron me deja hablar o no? Y cómo dije a ver dígame de donde me contesto la señora cómo no me dejo hablar",Twitter for iPhone,0,0,,,,28/11/2009 06:50,533,162
1363,citibanamex,14/10/2020 20:17,"MarthaFigueroax Citibanamex Son como los ovnis de Paty Navidad, no existen !",Twitter for iPhone,0,0,,,,28/05/2020 15:58,64,14
1364,citibanamex,14/10/2020 20:16,"Mongegoras Citibanamex Suena complicado, es culpa del customer.",Twitter Web App,0,0,,,,01/12/2010 21:23,310,477
1365,citibanamex,14/10/2020 20:10,valesava Hola. Te gustaría dejarnos algún comentario o sugerencia para Citibanamex? Por favor indícanos los siguientes datos a nuestra dirección de correo electrónico contactocitibanamexciti.com en donde llevaremos a cabo el registro de tu solicitud:,Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1366,citibanamex,14/10/2020 20:09,"gus29k En BancaNet, menú: Configuración / Ubicar Tarjeta En Citibanamex Móvil, menú hamburguesa / Configuración / Servicios de tarjeta / Ubicar tarjeta. O te pedimos te comuniques a Audiomático nuevamente, donde podrán revisar el estatus del envío de tu tarjeta: De la Ciudad",Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1368,citibanamex,14/10/2020 20:07,MarthaFigueroax Citibanamex Banamex es lo peor igual q HSBC,Twitter for iPhone,0,0,,,,20/04/2016 23:02,193,40
1369,citibanamex,14/10/2020 20:05,SabiPherb Citibanamex Cámbiate a BanBajío así de fácil,Twitter for iPhone,0,1,,,,08/09/2010 02:04,268,728
1370,citibanamex,14/10/2020 20:03,Citibanamex ContactoCitibmx Quisiera saber si es posible y que tendría que hacer para cambiar a plan de saldo con la cuenta perfiles. Actualmente cuento con la cuenta perfiles pero en plan de renta.,Twitter for iPhone,0,0,,,,18/11/2012 22:21,319,149
1371,citibanamex,14/10/2020 20:03,estimado citibanamex: ¿neta cada que actualicen la app tengo que volver a aceptar todo y activar todo y volver a configurar la huella? https://t.co/awvmhpz1F8,Twitter Web App,0,3,,,,20/12/2008 01:47,386,3142
1374,citibanamex,14/10/2020 19:58,"Oye, Citibanamex ¿Qué tengo que hacer para poder hablar con un humano? Tengo desde las 8 am intentando que me atienda un ejecutivo. https://t.co/B7yLPHmm6b",Twitter Web App,0,0,,,,08/10/2009 00:47,926,406
1375,citibanamex,14/10/2020 19:57,"AylinneLucero Citibanamex BBVA_Mex BBVA_Mex  que esta pasando aquí?!, SantanderMx  dime que tú eres el bueno",Twitter for iPhone,0,0,,,,06/08/2015 17:26,214,142
1376,citibanamex,14/10/2020 19:54,"""Un mejor futuro: Citibanamex y BlackRock México presentan el primer fondo sustentable"". Lee la nota de Forbes_Mexico sobre la presentación del fondo BLKGLO3, el primero en su tipo en México: https://t.co/HVC55qycvj",Twitter Web App,0,0,,,,12/05/2010 23:20,120,212
1377,citibanamex,14/10/2020 19:54,MarthaFigueroax Citibanamex Jajajajajaja pides mucho jajajajaja así es Banamex,Twitter for Android,0,0,,,,26/10/2009 18:03,703,96
1379,citibanamex,14/10/2020 19:50,sgrahar_x Citibanamex BBVA_Mex En Bancomer están peor te traen como tonto de aquí para allá y no resuelven nada,Twitter for iPhone,0,0,,,,08/09/2013 04:55,256,284
1380,citibanamex,14/10/2020 19:50,Citibanamex porque siempre tardas tanto en procesar un pago 😢 me urge para PrimeDayAmazon,Twitter for iPhone,0,0,,,,18/07/2018 19:57,45,7
1381,citibanamex,14/10/2020 19:48,dulcedianita Citibanamex Una de cal. Por.  dos de arena jajaja. Buena vibraaaa,Twitter for Android,0,0,,,,08/01/2019 23:18,209,23
1383,citibanamex,14/10/2020 19:47,dulcedianita Citibanamex Gracia spor el dato dianita.,Twitter for Android,0,0,,,,08/01/2019 23:18,209,23
1384,citibanamex,14/10/2020 19:47,dulcedianita Citibanamex Que crees ya los contacte y pues me dieron respuesta favorable... Creo estiy soñando jjj,Twitter for Android,0,1,,,,08/01/2019 23:18,209,23
1385,citibanamex,14/10/2020 19:46,"Neta como vales madre Citibanamex , BBVA_Mex  me puedo ir con ustedes ?",Twitter for iPhone,0,0,,,,06/08/2015 17:26,214,142
1386,citibanamex,14/10/2020 19:46,h_yeomans Citibanamex Una adicional a mi tarjeta de crédito.,Twitter for Android,0,0,,,,20/11/2008 19:51,396,389
1387,citibanamex,14/10/2020 19:45,"Citibanamex Diario recibo una llamada automatizada, deseo dejar de recibir esta llamada.",Twitter for Android,0,0,,,,09/09/2010 17:21,21,1
1389,citibanamex,14/10/2020 19:43,"dmartinezp0902 Si continuas presentando problemas con Citibanamex Móvil, por favor llamanos a BancaNet, nos ponemos a tus órdenes en los teléfonos 1226 3990 y 800 110 3990, tenemos un horario de atención de lunes a viernes de 08:00 a 21:00 h. y sábado y domingo de 09:00 a 21:00 h.",Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1390,citibanamex,14/10/2020 19:43,"dmartinezp0902 Hola, Daniel. Lamentamos los inconvenientes. No presentamos alguna anomalía en Citibanamex Móvil, te sugerimos revisar si cuentas con la app actualizada, verifica tu conexión e intentalo más tarde.",Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1392,citibanamex,14/10/2020 19:39,Mongegoras Citibanamex Que trámite es? Pa saber y no hacer coraje,Twitter Web App,0,0,,,,01/12/2010 21:23,310,477
1393,citibanamex,14/10/2020 19:38,"Sthenos_ Hola, Alex. Lamentamos informarte que Citibanamex Pay dejará de estar disponible para uso a partir del 15 de octubre, por lo que desde el 04 de septiembre se ha inhabilitado la opción de añadir nuevas tarjetas de crédito para generar una virtual. Visita: https://t.co/lvJBElEK27",Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1395,citibanamex,14/10/2020 19:35,Jasujasso1 Citibanamex A mi ya me aplicaron esa también.,Twitter for iPhone,0,1,,,,07/04/2009 15:00,838,17956
1396,citibanamex,14/10/2020 19:35,¡Poder disfrutar de tus artistas favoritos en un concierto único ahora es posible! Adquiere tus accesos con un 30 % de descuento comprándolos con tu tarjeta Citibanamex  🎟️👉 https://t.co/8tNlqm3AtE https://t.co/gLfEJAwNra,Twitter Web App,0,3,,,,17/06/2010 15:51,33,230403
1397,citibanamex,14/10/2020 19:33,"ulisescruz6 Citibanamex Ya tengo también Bbva 🥳🥳🥳 pero si muy malito el servicio de Citibanamex  ya logre comunicarme y no me resolvieron nada y como siempre voy a tener que ir a la pinche sucursal a perder el tiempo, normal",Twitter for iPhone,0,0,,,,02/12/2010 18:54,544,625
1398,citibanamex,14/10/2020 19:33,"Y esta semana, en servicios al cliente que la cagan, Citibanamex me indica que vaya a sucursal a hacer un trámite, dado que por teléfono nadie atiende, en sucursal me dicen que es por teléfono, al final mediante la cuenta de Twitter me dicen que el servicio no está disponible...",Twitter for Android,0,0,,,,20/11/2008 19:51,396,389
1399,citibanamex,14/10/2020 19:31,Citibanamex Día 89: Banamex sigue con la negativa de darme Servicios por qué no me deje que me difamaran y robaran descubrí que alteran/falsifican folios para no ser responsables de la negligencia de su propio personal al filtrar inf de clientes por eso pierden en CondusefMX por rateros,Twitter for Android,0,0,,,,21/09/2019 08:35,60,3
